,High,Low,Fifth,Fourhth,Third,Second,First,Nclose,Mtenth,Mfifteenth,Mtwentieth,Mthirtieth
0,0.80144249582,0.802096687556,0.818116045335,0.819812531185,0.804743745099,0.801375721719,0.798003552398,0.798339665119,0.815799524393,0.819908296785,0.819722566082,0.825389316349
1,0.804629860197,0.806207699194,0.819812531185,0.804743745099,0.801375721719,0.800128305653,0.804742451155,0.787825383425,0.815597751675,0.819248613578,0.820461661691,0.824848139013
2,0.809908932446,0.798085944494,0.804743745099,0.801375721719,0.800128305653,0.806889300734,0.794124333925,0.78620022513,0.814992433523,0.817624777991,0.82041068958,0.823946176785
3,0.794918359361,0.796481647269,0.801375721719,0.800128305653,0.806889300734,0.796236367524,0.79248312611,0.793562684677,0.812999927938,0.816280039146,0.819951940581,0.822863822111
4,0.799973320053,0.79776007162,0.800128305653,0.806889300734,0.796236367524,0.794589778316,0.799918294849,0.790755593077,0.811183973481,0.815874080249,0.819493191582,0.82247726687
5,0.800521148305,0.80054252462,0.806889300734,0.796236367524,0.794589778316,0.802049326395,0.79708348135,0.786988180667,0.808737479282,0.815239769473,0.81883055414,0.822039170931
6,0.804804169186,0.797158460161,0.796236367524,0.794589778316,0.802049326395,0.799205217763,0.793278863233,0.781866469678,0.806442314621,0.814326361956,0.817760139809,0.821601074992
7,0.792502934794,0.792094897046,0.794589778316,0.802049326395,0.799205217763,0.795388124599,0.788106571936,0.780167440552,0.803440945449,0.813514444163,0.81623097648,0.821059897655
8,0.790037707659,0.790941808415,0.802049326395,0.799205217763,0.795388124599,0.790198873761,0.786390763766,0.779404108625,0.80180154212,0.811763746421,0.814905701595,0.820492949969
9,0.791780797553,0.790114592659,0.799205217763,0.795388124599,0.790198873761,0.788477439589,0.785619893428,0.778172928099,0.800414354688,0.809581717351,0.81386077332,0.82002908368
10,0.786651133008,0.787632945389,0.795388124599,0.790198873761,0.788477439589,0.787704041628,0.784376554174,0.762069086816,0.799027167255,0.807069846678,0.812713900823,0.819926002283
11,0.780376009391,0.771414503133,0.790198873761,0.788477439589,0.787704041628,0.786456625561,0.768113676732,0.762093710426,0.795319593572,0.803822175505,0.81075147455,0.819152891801
12,0.77283092028,0.768005371531,0.788477439589,0.787704041628,0.786456625561,0.770140423409,0.768138543517,0.774824117068,0.792671326656,0.800447642176,0.809094880944,0.818225159224
13,0.780874035075,0.777430617726,0.787704041628,0.786456625561,0.770140423409,0.77016537173,0.780994671403,0.774380892078,0.79151113353,0.798976041176,0.807514745504,0.817503589442
14,0.784932944399,0.783547000895,0.786456625561,0.770140423409,0.77016537173,0.78306365386,0.780547069272,0.781841846067,0.789543849535,0.797707419624,0.805603291342,0.816524316165
15,0.787871295934,0.784073410922,0.770140423409,0.77016537173,0.78306365386,0.782614584076,0.788081705151,0.787850007035,0.788635872307,0.797022363986,0.803895725624,0.815776976034
16,0.793648393867,0.784073410922,0.77016537173,0.78306365386,0.782614584076,0.79017392544,0.79414920071,0.788145490362,0.788736758665,0.796311935916,0.802799825238,0.815081176601
17,0.796412436413,0.793724261415,0.78306365386,0.782614584076,0.79017392544,0.796261315846,0.794447602131,0.792848599972,0.789367298407,0.796337308348,0.801601980631,0.814256525421
18,0.799450393085,0.801043867502,0.782614584076,0.79017392544,0.796261315846,0.796560695702,0.799197158082,0.797231602645,0.790678821071,0.796794012106,0.801423578242,0.813818429481
19,0.803011276724,0.802447627574,0.79017392544,0.796261315846,0.796560695702,0.801325825077,0.803623445826,0.797083860982,0.792494775528,0.797047736417,0.801652952742,0.813741118433
20,0.803036178009,0.805806624888,0.796261315846,0.796560695702,0.801325825077,0.805766626274,0.803474245115,0.801146756719,0.794436837933,0.797479067744,0.801933299352,0.813638037036
21,0.807144889901,0.807987466428,0.796560695702,0.801325825077,0.805766626274,0.805616936346,0.807577264654,0.79511397214,0.798421849103,0.798443220124,0.802086215685,0.813663807385
22,0.807692718153,0.804929274843,0.801325825077,0.805766626274,0.805616936346,0.809733409366,0.801484902309,0.79183903194,0.80182676371,0.799356627641,0.802443020462,0.813715348084
23,0.802264238199,0.799314234557,0.805766626274,0.805616936346,0.809733409366,0.803621070639,0.798177619893,0.786323343183,0.803567053398,0.800168545435,0.802748853128,0.813225711446
24,0.797782007044,0.796957923008,0.805616936346,0.809733409366,0.803621070639,0.800302943902,0.792607460036,0.772632615731,0.804777689702,0.800625249194,0.802366562295,0.812349519567
25,0.793872505425,0.781892569382,0.809733409366,0.803621070639,0.800302943902,0.794714519923,0.778781527531,0.767461657521,0.803844490884,0.800244662728,0.801423578242,0.810906380002
26,0.779853082423,0.776778871979,0.803621070639,0.800302943902,0.794714519923,0.780843253261,0.773559502664,0.772731110173,0.801751098941,0.800625249194,0.800429622078,0.809437470088
27,0.779130945182,0.771439570278,0.800302943902,0.794714519923,0.780843253261,0.775604105781,0.778880994671,0.768914450542,0.800162138791,0.801361049694,0.799945387024,0.808097411921
28,0.782617124969,0.777355416294,0.794714519923,0.780843253261,0.775604105781,0.780943046546,0.775026642984,0.761576614605,0.797715644592,0.800955090797,0.799359207748,0.807143908994
29,0.776192593647,0.770411817368,0.780843253261,0.775604105781,0.780943046546,0.77707605674,0.76761634103,0.755149852258,0.794058514088,0.800067055711,0.79844170975,0.806035783971
30,0.769668457188,0.765323187108,0.775604105781,0.780943046546,0.77707605674,0.769641456982,0.761126110124,0.760567046574,0.789770843842,0.798240240676,0.797243865142,0.804773036852
31,0.767551848031,0.763618621307,0.780943046546,0.77707605674,0.769641456982,0.763129945114,0.766596802842,0.756356409174,0.785609281545,0.796362680779,0.797167406976,0.803458749034
32,0.766456191526,0.766200537153,0.77707605674,0.769641456982,0.763129945114,0.768618575807,0.762344582593,0.751086956522,0.781649491965,0.794180651709,0.796887060366,0.802350624011
33,0.761575539824,0.759206803939,0.769641456982,0.763129945114,0.768618575807,0.764352412859,0.757023090586,0.762881665963,0.777462708078,0.791313567001,0.795638243647,0.80113941759
34,0.768921418662,0.759206803939,0.763129945114,0.768618575807,0.764352412859,0.759013472094,0.768934280639,0.761650485437,0.775066657058,0.788953930914,0.79505206437,0.800057062916
35,0.770564903419,0.770261414503,0.768618575807,0.764352412859,0.759013472094,0.770963718013,0.767690941385,0.743847615027,0.773956907112,0.786518177535,0.794007136096,0.799052019291
36,0.768024972431,0.753692032229,0.764352412859,0.759013472094,0.770963718013,0.769716301946,0.749712255773,0.740942028986,0.771535634503,0.782585450723,0.791738877157,0.797531568678
37,0.75181423642,0.747324977619,0.759013472094,0.770963718013,0.769716301946,0.751678665621,0.746777975133,0.753401575911,0.768282049434,0.77885570336,0.78929221583,0.796114199463
38,0.760430080751,0.757126230976,0.770963718013,0.769716301946,0.751678665621,0.748734763704,0.759360568384,0.763300267342,0.766693089284,0.776216970532,0.787253331392,0.795186466885
39,0.769095727651,0.767579230081,0.769716301946,0.751678665621,0.748734763704,0.761358614299,0.769357015986,0.747787392711,0.766869640412,0.774643879807,0.785494793563,0.794619519199
40,0.768049873715,0.757702775291,0.751678665621,0.748734763704,0.761358614299,0.771387839475,0.753690941385,0.756996623048,0.766112992722,0.772918554496,0.782946188014,0.793562934875
41,0.762994913023,0.755521933751,0.748734763704,0.761358614299,0.771387839475,0.755670397035,0.762991119005,0.755888560574,0.765734668877,0.772208126427,0.78065244302,0.793382542429
