,High,Low,Fifth,Fourhth,Third,Second,First,Nclose,Mtenth,Mfifteenth,Mtwentieth,Mthirtieth
0,0.194822311551,0.195847806625,0.198599329959,0.197975621926,0.196079549505,0.194832133438,0.196774422735,0.194938089208,0.192574043381,0.190595889666,0.188815262506,0.187418547289
1,0.195370139803,0.195095792301,0.197975621926,0.196079549505,0.194832133438,0.19692779243,0.195381882771,0.193583790629,0.193103696764,0.191001848563,0.189070123061,0.187521628686
2,0.193253530646,0.194093106535,0.196079549505,0.194832133438,0.19692779243,0.195530686435,0.194014209591,0.192352610103,0.19343157743,0.191204828011,0.189324983616,0.187547399035
3,0.192307281847,0.192513876455,0.194832133438,0.19692779243,0.195530686435,0.194158528762,0.192770870337,0.188535950471,0.19345679902,0.191357062597,0.189477899949,0.187547399035
4,0.189717548291,0.18902954342,0.19692779243,0.195530686435,0.194158528762,0.192911112695,0.18891651865,0.190234979598,0.193002810406,0.191306317735,0.18952887206,0.187418547289
5,0.188746398207,0.188854073411,0.195530686435,0.194158528762,0.192911112695,0.189044122888,0.190632326821,0.188314337977,0.192422713843,0.191407807459,0.189630816282,0.18736700659
6,0.18941873288,0.188703670546,0.194158528762,0.192911112695,0.189044122888,0.19076555706,0.188692717584,0.185630364429,0.191439071845,0.191306317735,0.189579844171,0.187238154843
7,0.186405677493,0.186171888988,0.192911112695,0.189044122888,0.19076555706,0.188819587996,0.185982238011,0.187107781061,0.190228435541,0.190976476132,0.189324983616,0.186928910651
8,0.18555903383,0.186196956132,0.189044122888,0.19076555706,0.188819587996,0.186100220971,0.187474245115,0.186861544956,0.189370901492,0.190621262097,0.189172067283,0.186696977506
9,0.186106862082,0.187375111907,0.19076555706,0.188819587996,0.186100220971,0.187597120251,0.187225577265,0.183561981145,0.188614253801,0.190215303201,0.189070123061,0.186490814711
10,0.185135711999,0.18424171889,0.188819587996,0.186100220971,0.187597120251,0.187347637038,0.183893428064,0.18141972703,0.187302731138,0.189352640545,0.188789776451,0.186284651916
11,0.181450321938,0.181509400179,0.186100220971,0.187597120251,0.187347637038,0.184004561979,0.181730017762,0.183069508935,0.185915543705,0.188210881148,0.188356513508,0.185975407724
12,0.181525025791,0.181584601611,0.187597120251,0.187347637038,0.184004561979,0.181834058023,0.183396092362,0.183241874209,0.184856236939,0.187246728769,0.187974222675,0.185769244929
13,0.181823841201,0.181960608774,0.187347637038,0.184004561979,0.181834058023,0.183505595552,0.183570159858,0.183611228366,0.183923038121,0.186409438544,0.187515473677,0.185563082134
14,0.183218313116,0.183890778872,0.184004561979,0.181834058023,0.183505595552,0.183680233801,0.183943161634,0.184645420008,0.183418606327,0.185673638044,0.187031238622,0.185434230387
15,0.183118707979,0.183539838854,0.181834058023,0.183505595552,0.183680233801,0.184054458621,0.184987566607,0.185261010272,0.182838509764,0.184861720251,0.186445059346,0.18530537864
16,0.1837163388,0.185369740376,0.183505595552,0.183680233801,0.184054458621,0.185102288117,0.185609236234,0.18661530885,0.182535850688,0.184202037044,0.185782421903,0.185176526893
17,0.185011205578,0.18539480752,0.183680233801,0.184054458621,0.185102288117,0.185725996151,0.186976909414,0.185236386661,0.182611515457,0.183719960854,0.185221728683,0.185021904797
18,0.185608836399,0.185996418979,0.184054458621,0.185102288117,0.185725996151,0.187098153824,0.185584369449,0.185581117208,0.182434964329,0.183237884664,0.184712007573,0.184867282701
19,0.184064956778,0.185194270367,0.185102288117,0.185725996151,0.187098153824,0.185701047829,0.18593250444,0.18471929084,0.182308856381,0.183034905216,0.184253258574,0.184738430954
20,0.184562982462,0.185444941808,0.185725996151,0.187098153824,0.185701047829,0.186050324328,0.185062166963,0.184349936682,0.18240974274,0.18265431875,0.183641593243,0.184583808858
21,0.183268115684,0.184717994628,0.187098153824,0.185701047829,0.186050324328,0.185177133081,0.184689165187,0.184916279724,0.182712401816,0.182375222009,0.183106386077,0.184403416412
22,0.184239265768,0.184868397493,0.185701047829,0.186050324328,0.185177133081,0.184802908261,0.185261101243,0.184768538061,0.182914174533,0.182324477147,0.182647637079,0.184197253617
23,0.183691437516,0.185244404655,0.186050324328,0.185177133081,0.184802908261,0.185376719652,0.185111900533,0.182700154777,0.183065504071,0.18217224256,0.182265346246,0.183965320473
24,0.183143609263,0.18308863026,0.185177133081,0.184802908261,0.185376719652,0.185227029724,0.183023090586,0.181616715914,0.182964617713,0.181893145819,0.18195951358,0.183604535581
25,0.180429369286,0.18133393017,0.184802908261,0.185376719652,0.185227029724,0.183131370732,0.181928952043,0.180163922893,0.182661958637,0.181740911233,0.181526250637,0.183089128594
26,0.180180356444,0.180732318711,0.185376719652,0.185227029724,0.183131370732,0.182033644593,0.180461811723,0.178809624314,0.182132305253,0.18166479394,0.181092987694,0.182470640209
27,0.178711180677,0.179178155774,0.185227029724,0.183131370732,0.182033644593,0.180561693635,0.179094138544,0.180090052061,0.181350435973,0.181385697198,0.180736182917,0.181826381475
28,0.178412365266,0.179303491495,0.183131370732,0.182033644593,0.180561693635,0.179189535961,0.180387211368,0.180163922893,0.18082078259,0.181157345319,0.18037937814,0.181285204138
29,0.179433317918,0.180807520143,0.182033644593,0.180561693635,0.179189535961,0.180486848671,0.180461811723,0.181690586745,0.180265907617,0.180928993439,0.180022573363,0.1807955675
30,0.180030948739,0.181108325873,0.180561693635,0.179189535961,0.180486848671,0.180561693635,0.182003552398,0.182626283945,0.179963248541,0.180726013991,0.179946115197,0.180280160512
31,0.181002098823,0.182311548791,0.179189535961,0.180486848671,0.180561693635,0.182108489557,0.182948490231,0.182306177009,0.179786697413,0.180548406974,0.179997087308,0.179867834923
32,0.181923446338,0.182938227395,0.180486848671,0.180561693635,0.182108489557,0.183056525768,0.182625222025,0.182059940903,0.179509259926,0.180243937801,0.179946115197,0.179481279682
33,0.180777987265,0.18236168308,0.180561693635,0.182108489557,0.183056525768,0.182732197591,0.182376554174,0.182133811735,0.17923182244,0.180015585922,0.179895143086,0.179120494791
34,0.18045427057,0.181434198747,0.182108489557,0.183056525768,0.182732197591,0.182482714377,0.182451154529,0.180705642324,0.179181379261,0.179787234043,0.17981868492,0.178888561646
35,0.180902493686,0.181058191585,0.183056525768,0.182732197591,0.182482714377,0.182557559341,0.181008880995,0.18095187843,0.179080492902,0.179508137301,0.179614796476,0.178553547105
36,0.17938351535,0.180957923008,0.182732197591,0.182482714377,0.182557559341,0.181110556704,0.181257548845,0.182232306177,0.179156157671,0.179279785422,0.179385421976,0.178295843611
37,0.180578776991,0.181358997314,0.182482714377,0.182557559341,0.181110556704,0.181360039917,0.18255062167,0.182749401998,0.179509259926,0.179102178404,0.179156047477,0.178166991864
38,0.181325815517,0.183038495971,0.182557559341,0.181110556704,0.181360039917,0.182657352627,0.183072824156,0.183955958914,0.179786697413,0.178949943818,0.179028617199,0.178038140117
39,0.182371669453,0.183163831692,0.181110556704,0.181360039917,0.182657352627,0.183181267375,0.184291296625,0.185876600535,0.180165021258,0.179051433542,0.178952159033,0.17793505872
40,0.184886699157,0.185219337511,0.181360039917,0.182657352627,0.183181267375,0.18440373512,0.186230905861,0.186098213029,0.180593788283,0.179330530284,0.179003131144,0.178012369768
41,0.185758244104,0.186648164727,0.182657352627,0.183181267375,0.18440373512,0.186349704184,0.186454706927,0.184768538061,0.180946890538,0.17973648918,0.179105075366,0.178166991864
42,0.184363772189,0.185520143241,0.183181267375,0.18440373512,0.186349704184,0.186574239076,0.185111900533,0.185310257493,0.181199106435,0.180142448077,0.179105075366,0.178218532563
43,0.183865746505,0.185219337511,0.18440373512,0.186349704184,0.186574239076,0.185227029724,0.185658969805,0.186369072745,0.181552208691,0.180497662112,0.179130561421,0.178295843611
44,0.185061008146,0.186397493286,0.186349704184,0.186574239076,0.185227029724,0.185775892793,0.186728241563,0.18708315745,0.181980975715,0.180928993439,0.17930896381,0.178398925008
45,0.186231368503,0.187625783348,0.186574239076,0.185227029724,0.185775892793,0.186848670611,0.18744937833,0.188265090756,0.182636737047,0.181309579905,0.17958931042,0.178476236056
46,0.186729394187,0.187826320501,0.185227029724,0.185775892793,0.186848670611,0.18757217193,0.188642984014,0.187329393556,0.183368163148,0.181690166371,0.180022573363,0.178579317454
47,0.186953505745,0.187826320501,0.185775892793,0.186848670611,0.18757217193,0.188769691354,0.187698046181,0.186492190798,0.183897816531,0.182045380405,0.180455836307,0.178605087803
48,0.185783145388,0.187224709042,0.186848670611,0.18757217193,0.188769691354,0.187821655143,0.186852575488,0.184694667229,0.184276140376,0.182349849578,0.180787155028,0.178656628502
49,0.184811995304,0.184818263205,0.18757217193,0.188769691354,0.187821655143,0.186973412218,0.185037300178,0.183414239482,0.184351805145,0.182527456595,0.181016529527,0.178630858153
50,0.182620682295,0.183289167413,0.188769691354,0.187821655143,0.186973412218,0.18515218476,0.183744227353,0.18284789644,0.184099589248,0.182705063612,0.181118473749,0.178579317454
51,0.182296965601,0.18308863026,0.187821655143,0.186973412218,0.18515218476,0.183854872051,0.183172291297,0.179622203461,0.183771708583,0.182831925768,0.181118473749,0.178527776755
52,0.178213154993,0.180105640107,0.186973412218,0.18515218476,0.183854872051,0.18328106066,0.179914742451,0.179302096525,0.183242055199,0.18265431875,0.180991043472,0.17834738431
